,Unnamed: 0,Time Stamp,CH4 (ppm),C2H6 (ppb),R,C2/C1,ch4Enhcmt,totDist,length,lrate,npeaks,Latitude,Longitude,POLYGON,LEAKNUM,PolyLK
45,45,09/29/2020 01:15:00.849,3.4474400000000003,2.576,0.8740000000000001,0.001,2.0540000000000003,96.5,11,12.2,1,33.62618637,-86.60480499,P57,45,P57L45
46,46,09/29/2020 01:28:07.691,3.4291,22.103,0.971,0.004,1.501,48.9,5,3.2,1,33.62580109,-86.61058044,P57,46,P57L46
47,47,09/29/2020 01:29:19.371,3.43459,22.339000000000002,0.9840000000000001,0.004,1.564,48.4,5,5.0,1,33.62635803,-86.61505127,P57,47,P57L47
48,48,09/29/2020 01:59:48.337,3.4314,4.374,0.909,0.001,1.9480000000000002,7.0,7,2.2,1,33.62185287,-86.60770416,P57,48,P57L48
49,49,09/29/2020 02:01:18.449,3.42642,4.652,0.9390000000000001,0.001,1.999,7.7,5,2.4,1,33.6215744,-86.60695648,P57,49,P57L49
50,50,09/29/2020 02:02:52.657,3.44835,6.084,0.879,0.001,2.021,11.6,6,11.0,1,33.62017441,-86.60833740000001,P57,50,P57L50
51,51,09/29/2020 02:18:53.169,3.35963,10.890999999999998,0.93,0.003,2.001,11.9,7,20.5,1,33.61937332,-86.62089539,P57,51,P57L51
52,52,09/29/2020 02:36:48.881,3.37952,17.633,0.978,0.004,2.005,0.8,21,1.1,1,33.61101532,-86.61326599,P57,52,P57L52
53,53,09/29/2020 02:40:43.377,3.40351,15.165,0.983,0.003,1.986,21.2,6,5.2,1,33.61203003,-86.60916138,P57,53,P57L53
54,54,09/29/2020 02:44:38.897,3.3897,13.409,0.9590000000000001,0.003,1.986,0.7,21,1.2,1,33.61323929,-86.60823822,P57,54,P57L54
55,55,09/29/2020 02:46:05.937,3.37709,12.507,0.972,0.002,1.949,0.4,32,1.1,1,33.61401367,-86.60845947,P57,55,P57L55
56,56,10/23/2020 03:18:18.563,4.16706,-1.4509999999999998,0.794,0.003,0.713,36.8,6,3.8,1,33.62427139,-86.61810303,P57,56,P57L56
57,57,10/26/2020 02:01:10.262,3.6811,12.102,0.972,0.002,0.078,54.3,6,1.8,1,33.61136246,-86.61351013,P57,57,P57L57
58,58,10/26/2020 02:10:29.366,3.6569199999999995,12.241,0.97,0.002,2.198,32.6,5,46.4,1,33.61980820000001,-86.60437012,P57,58,P57L58
59,59,10/26/2020 02:26:55.171,3.73182,8.675,0.855,0.002,2.24,59.9,5,38.7,1,33.62043381,-86.61716461,P57,59,P57L59
0,0,09/29/2020 05:41:43.000,3.3866400000000003,14.171,0.9640000000000001,0.003,2.015,46.5,5,26.7,2,33.60568619,-86.57783508,P60,0,P60L0
1,1,09/29/2020 22:40:45.155,4.36733,21.971,0.9790000000000001,0.01,0.992,332.2,20,14.3,1,33.586170200000005,-86.58760071,P60,1,P60L1
2,2,09/29/2020 22:44:43.952,3.4580800000000003,8.706,0.8320000000000001,0.001,2.017,56.4,7,35.9,1,33.58702469,-86.575737,P60,2,P60L2
3,3,09/23/2020 04:13:52.851,3.40407,5.212000000000001,0.778,0.001,1.385,36.2,5,26.8,2,33.60666275,-86.55029297,P60,3,P60L3
4,4,09/29/2020 23:09:42.576,3.4704,8.683,0.909,0.002,1.931,49.6,6,64.0,1,33.607429499999995,-86.54947662,P60,4,P60L4
5,5,09/29/2020 23:14:02.057,3.51245,9.095,0.8009999999999999,0.002,2.056,33.8,6,83.4,2,33.60235214,-86.57236481,P60,5,P60L5
6,6,09/23/2020 04:24:05.305,3.45181,9.238,0.8109999999999999,0.002,1.805,32.6,5,6.0,2,33.60282516,-86.56981659,P60,6,P60L6
7,7,09/23/2020 04:26:28.972,3.50001,9.207,0.883,0.002,1.508,41.9,6,4.2,1,33.60610199,-86.57724762,P60,7,P60L7
8,8,09/29/2020 05:38:10.008,3.3951599999999997,16.47,0.995,0.004,2.0,33.7,11,36.9,2,33.59925842,-86.57777405,P60,8,P60L8
9,9,09/29/2020 22:33:48.592,3.50656,17.701,0.971,0.004,2.0909999999999997,47.1,9,34.4,2,33.60321426,-86.57698059,P60,9,P60L9
10,10,09/29/2020 22:45:20.918,3.6503099999999997,10.317,0.961,0.002,2.2230000000000003,53.2,5,14.7,1,33.58765793,-86.57364655,P60,10,P60L10
11,11,09/29/2020 06:19:23.889,3.41589,3.3760000000000003,0.813,0.001,2.015,10.1,9,5.4,2,33.605636600000004,-86.5510025,P60,11,P60L11
12,12,09/29/2020 22:55:56.412,4.23538,8.452,0.98,0.01,0.816,310.4,17,98.2,1,33.59080505,-86.57639313,P60,12,P60L12
13,13,09/29/2020 22:47:24.924,3.61516,5.982,0.8640000000000001,0.001,2.188,41.0,6,90.0,2,33.58915329,-86.57004547,P60,13,P60L13
14,14,09/23/2020 03:26:17.427,3.5688800000000005,5.225,0.835,0.001,1.819,7.5,25,1.8,1,33.6193924,-86.60973358,P60,14,P60L14
15,15,09/23/2020 03:45:44.172,3.45928,6.176,0.871,0.001,1.506,53.5,8,3.7,1,33.59489059,-86.5807724,P60,15,P60L15
16,16,09/23/2020 03:54:03.270,3.52885,12.423,0.884,0.002,2.0269999999999997,40.4,6,12.2,1,33.58555985,-86.57321167,P60,16,P60L16
17,17,09/23/2020 04:01:42.022,3.4986800000000002,11.6,0.9670000000000001,0.002,1.4069999999999998,11.8,6,14.0,1,33.58937836,-86.57286835,P60,17,P60L17
18,18,09/29/2020 05:49:54.929,3.3648,11.389000000000001,0.948,0.002,1.9680000000000002,56.7,6,27.4,1,33.59366989,-86.57505035,P60,18,P60L18
19,19,09/29/2020 05:54:33.969,3.3999800000000002,12.182,0.83,0.002,1.679,32.5,5,3.0,1,33.59263992,-86.57692719,P60,19,P60L19
20,20,09/29/2020 06:01:17.016,4.06668,14.885,0.924,0.005,2.536,73.7,7,95.1,1,33.59075165,-86.56233215,P60,20,P60L20
21,21,09/29/2020 06:09:36.625,3.43835,9.24,0.8959999999999999,0.002,2.006,5.5,6,2.2,1,33.59374237,-86.57145691,P60,21,P60L21
22,22,09/29/2020 06:12:11.249,3.43888,7.175,0.805,0.002,1.8559999999999999,66.0,6,19.1,1,33.59722137,-86.56900024,P60,22,P60L22
23,23,09/29/2020 06:17:21.931,3.42395,4.323,0.716,0.001,2.023,4.7,5,2.4,1,33.60914612,-86.54840851,P60,23,P60L23
24,24,09/29/2020 06:19:58.705,3.4111300000000004,2.923,0.804,0.001,2.01,5.4,5,3.3,1,33.60461426,-86.5473175,P60,24,P60L24
25,25,09/29/2020 22:24:51.708,3.5164800000000005,2.414,0.875,0.043,0.076,91.5,5,1.8,1,33.61188507,-86.58052063,P60,25,P60L25
26,26,09/29/2020 22:41:35.536,3.55029,12.784,0.9740000000000001,0.003,2.119,16.5,7,3.0,1,33.58164978,-86.59259033,P60,26,P60L26
27,27,09/29/2020 22:46:17.340,3.54987,8.067,0.9159999999999999,0.002,2.123,9.9,5,3.4,1,33.58695984,-86.57285309,P60,27,P60L27
28,28,09/29/2020 22:55:30.710,3.6746800000000004,2.0069999999999997,0.863,0.015,0.255,246.4,17,10.0,1,33.58927536,-86.57228851,P60,28,P60L28
29,29,09/29/2020 23:03:27.280,3.4578599999999997,6.855,0.7909999999999999,0.001,0.013000000000000001,102.1,7,1.4,1,33.60247421,-86.55928802,P60,29,P60L29
